frame,xmin,ymin,xmax,ymax,width,height,class_id,class_name
75,1987.41357421875,1173.8687744140625,2021.036865234375,1239.1015625,33.623291015625,65.2327880859375,9.0,traffic light
75,1927.802490234375,1170.38916015625,1969.710205078125,1203.8280029296875,41.90771484375,33.4388427734375,9.0,traffic light
75,908.7100219726562,1131.604736328125,947.4864501953125,1269.708740234375,38.77642822265625,138.10400390625,9.0,traffic light
76,1988.391357421875,1169.018310546875,2021.328369140625,1237.9490966796875,32.93701171875,68.9307861328125,9.0,traffic light
76,0.3839435577392578,488.9527587890625,87.7342300415039,674.6390991210938,87.35028839111328,185.68634033203125,9.0,traffic light
76,1928.5166015625,1168.55517578125,1975.0751953125,1203.3525390625,46.55859375,34.79736328125,9.0,traffic light
77,1988.3997802734375,1169.3775634765625,2024.53857421875,1237.810302734375,36.1387939453125,68.4327392578125,9.0,traffic light
78,1988.4493408203125,1165.271484375,2026.8212890625,1231.37744140625,38.3719482421875,66.10595703125,9.0,traffic light
79,2659.790771484375,1351.264892578125,2696.491943359375,1419.86962890625,36.701171875,68.604736328125,9.0,traffic light
79,3521.414794921875,1298.069580078125,3838.146240234375,1722.4901123046875,316.7314453125,424.4205322265625,0.0,person
79,1988.9827880859375,1164.8170166015625,2027.5396728515625,1230.755126953125,38.556884765625,65.9381103515625,9.0,traffic light
80,3050.95751953125,1293.9462890625,3838.2568359375,2140.50439453125,787.29931640625,846.55810546875,0.0,person
81,3049.197265625,1292.5699462890625,3838.465576171875,2138.92529296875,789.268310546875,846.3553466796875,0.0,person
82,3048.188232421875,1296.106201171875,3838.547607421875,2139.101806640625,790.359375,842.99560546875,0.0,person
82,2685.416259765625,1347.92724609375,2720.386962890625,1417.6668701171875,34.970703125,69.7396240234375,9.0,traffic light
82,1927.8607177734375,1146.175537109375,1974.4500732421875,1184.221923828125,46.58935546875,38.04638671875,9.0,traffic light
83,3051.15771484375,1302.381591796875,3838.44384765625,2138.531494140625,787.2861328125,836.14990234375,0.0,person
83,796.7039794921875,1102.447998046875,842.79931640625,1235.9088134765625,46.0953369140625,133.4608154296875,9.0,traffic light
83,801.6029663085938,1094.066162109375,852.0053100585938,1238.025146484375,50.40234375,143.958984375,9.0,traffic light
83,1929.919189453125,1144.2615966796875,1978.67138671875,1177.6798095703125,48.752197265625,33.418212890625,9.0,traffic light
83,2692.328125,1344.8507080078125,2728.000732421875,1416.3387451171875,35.672607421875,71.488037109375,9.0,traffic light
84,2700.537841796875,1346.92724609375,2732.156494140625,1416.4002685546875,31.61865234375,69.4730224609375,9.0,traffic light
84,1928.6044921875,1140.357177734375,1975.595947265625,1176.450927734375,46.991455078125,36.09375,9.0,traffic light
84,3053.806640625,1302.892333984375,3838.46923828125,2136.788330078125,784.66259765625,833.89599609375,0.0,person
85,1930.9498291015625,1139.2279052734375,1981.6942138671875,1174.359375,50.744384765625,35.1314697265625,9.0,traffic light
86,2723.482421875,1346.715087890625,2751.80517578125,1420.51611328125,28.32275390625,73.801025390625,9.0,traffic light
86,1928.6734619140625,1135.8310546875,1977.0777587890625,1172.023681640625,48.404296875,36.192626953125,9.0,traffic light
87,1932.107666015625,1131.325927734375,1980.901611328125,1168.7662353515625,48.7939453125,37.4403076171875,9.0,traffic light
88,2734.8974609375,1340.95068359375,2772.7119140625,1415.9935302734375,37.814453125,75.0428466796875,9.0,traffic light
88,1932.1904296875,1124.103515625,1981.7413330078125,1164.5035400390625,49.5509033203125,40.4000244140625,9.0,traffic light
88,458.1850891113281,754.8902587890625,568.6622924804688,834.4413452148438,110.47720336914062,79.55108642578125,9.0,traffic light
89,2750.537353515625,1339.5426025390625,2782.377197265625,1415.4617919921875,31.83984375,75.919189453125,9.0,traffic light
89,1932.2637939453125,1118.5198974609375,1980.9163818359375,1159.2479248046875,48.652587890625,40.72802734375,9.0,traffic light
89,2001.3680419921875,1127.50048828125,2041.9398193359375,1198.7816162109375,40.57177734375,71.2811279296875,9.0,traffic light
90,2001.41064453125,1121.604248046875,2042.906005859375,1195.3067626953125,41.495361328125,73.7025146484375,9.0,traffic light
90,0.540618896484375,1362.8431396484375,105.8774642944336,1461.68310546875,105.33684539794922,98.8399658203125,0.0,person
90,1939.0914306640625,1120.0804443359375,1979.8140869140625,1154.5482177734375,40.72265625,34.4677734375,9.0,traffic light
91,2002.751220703125,1116.1317138671875,2045.2159423828125,1192.41650390625,42.4647216796875,76.2847900390625,9.0,traffic light
91,1939.3179931640625,1117.0814208984375,1978.9603271484375,1148.5770263671875,39.642333984375,31.49560546875,9.0,traffic light
91,3050.72314453125,1306.78857421875,3838.4296875,2137.87646484375,787.70654296875,831.087890625,0.0,person
92,2005.1385498046875,1112.1005859375,2045.2298583984375,1189.65380859375,40.09130859375,77.55322265625,9.0,traffic light
92,2781.877197265625,1326.576171875,2814.961669921875,1406.74853515625,33.08447265625,80.17236328125,9.0,traffic light
93,2006.2430419921875,1107.81689453125,2045.7747802734375,1184.2701416015625,39.53173828125,76.4532470703125,9.0,traffic light
93,2795.870361328125,1328.6529541015625,2822.565185546875,1401.250244140625,26.69482421875,72.5972900390625,9.0,traffic light
93,1937.067626953125,1102.4122314453125,1979.196533203125,1141.3587646484375,42.12890625,38.946533203125,9.0,traffic light
93,3050.42578125,1299.6666259765625,3838.266357421875,2133.478271484375,787.840576171875,833.8116455078125,0.0,person
94,2007.63134765625,1101.2427978515625,2047.79150390625,1182.5262451171875,40.16015625,81.283447265625,9.0,traffic light
94,303.5798034667969,675.1290893554688,422.2676086425781,757.6177368164062,118.68780517578125,82.4886474609375,9.0,traffic light
94,1934.5513916015625,1095.865478515625,1982.7806396484375,1136.4486083984375,48.229248046875,40.5831298828125,9.0,traffic light
94,3047.75830078125,1299.20166015625,3838.24072265625,2135.85595703125,790.482421875,836.654296875,0.0,person
95,2009.9122314453125,1097.0101318359375,2049.5,1177.93603515625,39.5877685546875,80.9259033203125,9.0,traffic light
95,1933.8079833984375,1093.6981201171875,1981.8101806640625,1131.287109375,48.002197265625,37.5889892578125,9.0,traffic light
95,3049.79248046875,1297.5391845703125,3838.327392578125,2142.3056640625,788.534912109375,844.7664794921875,0.0,person
96,2010.5592041015625,1091.296142578125,2049.7158203125,1170.61279296875,39.1566162109375,79.316650390625,9.0,traffic light
96,3045.359619140625,1297.042236328125,3838.343994140625,2143.31982421875,792.984375,846.277587890625,0.0,person
96,1933.1920166015625,1090.0972900390625,1984.29931640625,1126.83544921875,51.1072998046875,36.7381591796875,9.0,traffic light
96,2826.605712890625,1318.489501953125,2861.339599609375,1397.7705078125,34.73388671875,79.281005859375,9.0,traffic light
97,2010.9345703125,1086.562255859375,2051.04345703125,1165.435302734375,40.10888671875,78.873046875,9.0,traffic light
97,2841.653564453125,1318.4256591796875,2871.01708984375,1387.6512451171875,29.363525390625,69.2255859375,9.0,traffic light
97,521.927734375,1075.96923828125,579.8618774414062,1169.8111572265625,57.93414306640625,93.8419189453125,9.0,traffic light
97,1934.1668701171875,1087.6025390625,1980.3651123046875,1124.6134033203125,46.1982421875,37.0108642578125,9.0,traffic light
98,2011.2557373046875,1078.7340087890625,2055.138427734375,1162.247314453125,43.8826904296875,83.5133056640625,9.0,traffic light
98,1935.3740234375,1077.5185546875,1985.087158203125,1119.4361572265625,49.713134765625,41.9176025390625,9.0,traffic light
98,2852.21484375,1312.807373046875,2887.18505859375,1392.4923095703125,34.97021484375,79.6849365234375,9.0,traffic light
98,168.03179931640625,450.52313232421875,246.6430206298828,591.9065551757812,78.61122131347656,141.3834228515625,9.0,traffic light
98,187.04429626464844,609.6793212890625,310.5181579589844,705.1600341796875,123.47386169433594,95.480712890625,9.0,traffic light
99,2012.794677734375,1075.08984375,2056.830322265625,1158.925048828125,44.03564453125,83.835205078125,9.0,traffic light
99,1935.802734375,1070.470458984375,1989.806396484375,1114.2947998046875,54.003662109375,43.8243408203125,9.0,traffic light
99,1936.6446533203125,1071.1923828125,2027.6224365234375,1115.015380859375,90.977783203125,43.822998046875,9.0,traffic light
100,2012.2760009765625,1070.0721435546875,2056.90966796875,1152.5936279296875,44.6336669921875,82.521484375,9.0,traffic light
100,2876.773681640625,1305.3494873046875,2909.2177734375,1386.8797607421875,32.444091796875,81.5302734375,9.0,traffic light
100,1934.70751953125,1065.1015625,1994.7064208984375,1107.3341064453125,59.9989013671875,42.2325439453125,9.0,traffic light
100,1935.181640625,1065.6781005859375,2047.005615234375,1108.9722900390625,111.823974609375,43.294189453125,9.0,traffic light
101,2012.8001708984375,1061.4339599609375,2059.946533203125,1146.9107666015625,47.1463623046875,85.476806640625,9.0,traffic light
101,2890.51171875,1303.414794921875,2924.426513671875,1384.5396728515625,33.914794921875,81.1248779296875,9.0,traffic light
102,2013.3013916015625,1055.49072265625,2062.18896484375,1142.2408447265625,48.8875732421875,86.7501220703125,9.0,traffic light
103,2016.577880859375,1047.9501953125,2063.420654296875,1136.31005859375,46.8427734375,88.35986328125,9.0,traffic light
103,1934.9569091796875,1044.9222412109375,1995.890380859375,1088.8551025390625,60.9334716796875,43.932861328125,9.0,traffic light
103,2919.15087890625,1294.4744873046875,2954.468017578125,1378.34375,35.317138671875,83.8692626953125,9.0,traffic light
103,0.3011627197265625,511.042236328125,137.68336486816406,607.1660766601562,137.3822021484375,96.12384033203125,9.0,traffic light
104,2019.0238037109375,1043.898193359375,2063.978271484375,1129.445556640625,44.9544677734375,85.54736328125,9.0,traffic light
104,2931.39990234375,1294.023193359375,2970.164794921875,1370.0621337890625,38.764892578125,76.0389404296875,9.0,traffic light
104,0.09703445434570312,493.7633056640625,96.11337280273438,593.3170166015625,96.01634216308594,99.5537109375,9.0,traffic light
104,1934.9971923828125,1039.4945068359375,1990.2529296875,1081.8270263671875,55.2557373046875,42.33251953125,9.0,traffic light
105,2021.314453125,1038.1978759765625,2066.55908203125,1125.9775390625,45.24462890625,87.7796630859375,9.0,traffic light
105,1934.666748046875,1033.0037841796875,1988.539306640625,1076.5689697265625,53.87255859375,43.565185546875,9.0,traffic light
106,2020.9793701171875,1029.5863037109375,2067.868896484375,1117.5003662109375,46.8895263671875,87.9140625,9.0,traffic light
106,1936.3712158203125,1023.7357177734375,2064.827392578125,1073.3984375,128.4561767578125,49.6627197265625,9.0,traffic light
107,2018.7095947265625,1020.6692504882812,2068.05859375,1110.733642578125,49.3489990234375,90.06439208984375,9.0,traffic light
107,1934.17529296875,1018.2782592773438,1991.710693359375,1064.6866455078125,57.535400390625,46.40838623046875,9.0,traffic light
107,2977.482177734375,1280.5931396484375,3016.180419921875,1361.83056640625,38.6982421875,81.2374267578125,9.0,traffic light
107,1934.87548828125,1018.7384033203125,2017.6424560546875,1063.9837646484375,82.7669677734375,45.245361328125,9.0,traffic light
107,0.0,714.9365844726562,45.73135757446289,906.6626586914062,45.73135757446289,191.72607421875,9.0,traffic light
108,2022.583740234375,1013.2135620117188,2070.49609375,1104.0982666015625,47.912353515625,90.88470458984375,9.0,traffic light
108,1936.0301513671875,1010.663330078125,1990.4476318359375,1055.159423828125,54.41748046875,44.49609375,9.0,traffic light
109,2024.90380859375,1004.1859741210938,2073.840087890625,1098.78662109375,48.936279296875,94.60064697265625,9.0,traffic light
109,3049.60302734375,1311.3380126953125,3838.472900390625,2140.530029296875,788.869873046875,829.1920166015625,0.0,person
109,1934.2730712890625,1000.3009643554688,1993.3370361328125,1047.6695556640625,59.06396484375,47.36859130859375,9.0,traffic light
109,141.66537475585938,999.0794677734375,198.11581420898438,1056.041748046875,56.450439453125,56.9622802734375,9.0,traffic light
109,3012.886962890625,1265.00390625,3045.504150390625,1335.2625732421875,32.6171875,70.2586669921875,9.0,traffic light
110,2026.79443359375,996.4779052734375,2074.11474609375,1094.7601318359375,47.3203125,98.2822265625,9.0,traffic light
110,3032.470703125,1266.9761962890625,3064.50732421875,1337.430908203125,32.03662109375,70.4547119140625,9.0,traffic light
110,1933.9683837890625,991.0021362304688,2029.4930419921875,1043.220458984375,95.524658203125,52.21832275390625,9.0,traffic light
111,2026.2769775390625,988.874267578125,2075.921142578125,1087.5703125,49.6441650390625,98.696044921875,9.0,traffic light
111,1935.380859375,986.9060668945312,1993.447265625,1031.22265625,58.06640625,44.31658935546875,9.0,traffic light
112,2026.508544921875,978.5028686523438,2081.2841796875,1080.8802490234375,54.775634765625,102.37738037109375,9.0,traffic light
112,3064.8408203125,1257.9896240234375,3102.234619140625,1340.2200927734375,37.393798828125,82.23046875,9.0,traffic light
112,1935.3870849609375,976.23046875,2018.9798583984375,1026.399658203125,83.5927734375,50.169189453125,9.0,traffic light
112,2.667388916015625,895.2000732421875,93.31018829345703,1029.325927734375,90.6427993774414,134.1258544921875,9.0,traffic light
112,3047.741943359375,1306.11474609375,3838.21435546875,2137.99072265625,790.472412109375,831.8759765625,0.0,person
113,2029.3363037109375,971.2915649414062,2082.71435546875,1072.6568603515625,53.3780517578125,101.36529541015625,9.0,traffic light
113,1933.6337890625,967.85400390625,2065.478759765625,1020.2135620117188,131.844970703125,52.35955810546875,9.0,traffic light
113,3087.0126953125,1253.5224609375,3120.5166015625,1333.87353515625,33.50390625,80.35107421875,9.0,traffic light
114,2035.33642578125,959.3201293945312,2082.826171875,1062.4150390625,47.48974609375,103.09490966796875,9.0,traffic light
114,3105.67236328125,1241.709228515625,3145.56298828125,1334.013427734375,39.890625,92.30419921875,9.0,traffic light
114,1936.5201416015625,956.7557373046875,2018.7542724609375,1007.4561767578125,82.234130859375,50.700439453125,9.0,traffic light
115,3122.117431640625,1244.8411865234375,3164.3525390625,1330.3741455078125,42.235107421875,85.532958984375,9.0,traffic light
115,2038.7235107421875,954.0477905273438,2087.32373046875,1056.0264892578125,48.6002197265625,101.97869873046875,9.0,traffic light
115,1934.5023193359375,946.305419921875,2029.8218994140625,999.9335327148438,95.319580078125,53.62811279296875,9.0,traffic light
116,2034.9248046875,945.7994384765625,2086.407470703125,1048.365234375,51.482666015625,102.5657958984375,9.0,traffic light
116,1935.708251953125,936.1323852539062,2081.416259765625,991.6320190429688,145.7080078125,55.4996337890625,9.0,traffic light
116,3137.893798828125,1235.991943359375,3190.620849609375,1325.376708984375,52.72705078125,89.384765625,9.0,traffic light
117,3163.335205078125,1226.98828125,3209.555419921875,1323.0721435546875,46.22021484375,96.0838623046875,9.0,traffic light
117,2035.847900390625,930.4879760742188,2092.775390625,1038.928466796875,56.927490234375,108.44049072265625,9.0,traffic light
117,1936.0850830078125,926.5287475585938,2081.48095703125,981.1361083984375,145.3958740234375,54.60736083984375,9.0,traffic light
118,2038.147705078125,919.8728637695312,2093.63232421875,1030.1951904296875,55.484619140625,110.32232666015625,9.0,traffic light
118,1935.237060546875,916.2953491210938,2080.004150390625,972.6055908203125,144.76708984375,56.31024169921875,9.0,traffic light
118,1582.5556640625,1143.759033203125,1638.315673828125,1261.831298828125,55.760009765625,118.072265625,9.0,traffic light
118,3186.153076171875,1221.7481689453125,3229.074462890625,1310.451416015625,42.92138671875,88.7032470703125,9.0,traffic light
119,2041.0872802734375,909.1204833984375,2095.791748046875,1021.477294921875,54.7044677734375,112.3568115234375,9.0,traffic light
119,3210.26171875,1210.439697265625,3254.203369140625,1306.58544921875,43.941650390625,96.145751953125,9.0,traffic light
119,1576.9346923828125,1137.7723388671875,1635.6331787109375,1251.6463623046875,58.698486328125,113.8740234375,9.0,traffic light
119,1934.5975341796875,903.5449829101562,2044.2755126953125,960.8720092773438,109.677978515625,57.3270263671875,9.0,traffic light
120,3230.367919921875,1196.534423828125,3292.73876953125,1318.091552734375,62.370849609375,121.55712890625,9.0,traffic light
120,1936.0909423828125,894.3099975585938,2095.11181640625,951.8131713867188,159.0208740234375,57.503173828125,9.0,traffic light
120,1573.8673095703125,1134.784912109375,1626.3629150390625,1248.0748291015625,52.49560546875,113.2899169921875,9.0,traffic light
120,3049.962646484375,1315.1341552734375,3838.1806640625,2139.502685546875,788.218017578125,824.3685302734375,0.0,person
120,1935.44970703125,893.6563110351562,2099.34521484375,979.0067138671875,163.8955078125,85.35040283203125,9.0,traffic light
121,3258.968505859375,1194.5750732421875,3308.55419921875,1304.5115966796875,49.585693359375,109.9365234375,9.0,traffic light
121,2041.747314453125,885.7974243164062,2101.3291015625,1003.0856323242188,59.581787109375,117.2882080078125,9.0,traffic light
121,1935.6123046875,880.0701293945312,2093.077880859375,940.9025268554688,157.465576171875,60.8323974609375,9.0,traffic light
121,1566.7540283203125,1124.6668701171875,1623.7210693359375,1241.0179443359375,56.967041015625,116.35107421875,9.0,traffic light
122,3283.7373046875,1189.279541015625,3342.87451171875,1297.50146484375,59.13720703125,108.221923828125,9.0,traffic light
122,1559.5745849609375,1112.029296875,1623.5120849609375,1238.3563232421875,63.9375,126.3270263671875,9.0,traffic light
122,1936.3919677734375,867.2601928710938,2099.5,927.8369750976562,163.1080322265625,60.5767822265625,9.0,traffic light
122,2046.673828125,876.4105834960938,2103.73193359375,990.4076538085938,57.05810546875,113.9970703125,9.0,traffic light
123,3311.12353515625,1180.365478515625,3368.90576171875,1284.8214111328125,57.7822265625,104.4559326171875,9.0,traffic light
123,1931.5682373046875,853.8469848632812,2108.190185546875,918.3737182617188,176.6219482421875,64.5267333984375,9.0,traffic light
123,1551.1253662109375,1104.724365234375,1622.1387939453125,1234.4423828125,71.013427734375,129.718017578125,9.0,traffic light
124,3335.986083984375,1163.37646484375,3399.01904296875,1279.7791748046875,63.032958984375,116.4027099609375,9.0,traffic light
124,1935.3634033203125,838.6058349609375,2108.705322265625,905.1582641601562,173.3419189453125,66.55242919921875,9.0,traffic light
125,3369.38916015625,1161.3447265625,3433.7001953125,1275.43408203125,64.31103515625,114.08935546875,9.0,traffic light
125,2048.644287109375,825.8867797851562,2111.749755859375,953.5757446289062,63.10546875,127.68896484375,9.0,traffic light
125,1935.2252197265625,823.9575805664062,2111.749755859375,886.8724365234375,176.5245361328125,62.91485595703125,9.0,traffic light
125,1934.6810302734375,823.2506103515625,2113.27978515625,944.7683715820312,178.5987548828125,121.51776123046875,9.0,traffic light
125,1534.228271484375,1084.678466796875,1599.0069580078125,1209.1279296875,64.7786865234375,124.449462890625,9.0,traffic light
126,1929.5562744140625,807.7310180664062,2116.58740234375,877.2889404296875,187.0311279296875,69.55792236328125,9.0,traffic light
126,3403.074462890625,1158.1409912109375,3466.430419921875,1270.2421875,63.35595703125,112.1011962890625,9.0,traffic light
126,2052.535888671875,867.3341674804688,2113.464111328125,941.4252319335938,60.92822265625,74.091064453125,9.0,traffic light
127,3433.760009765625,1138.0335693359375,3499.412841796875,1265.9554443359375,65.65283203125,127.921875,9.0,traffic light
127,1935.5164794921875,790.1644287109375,2113.886474609375,859.5278930664062,178.3699951171875,69.36346435546875,9.0,traffic light
127,2054.70849609375,795.9929809570312,2118.325927734375,926.2066040039062,63.617431640625,130.213623046875,9.0,traffic light
128,1934.035400390625,772.7505493164062,2124.1083984375,843.5753784179688,190.072998046875,70.8248291015625,9.0,traffic light
128,3464.233154296875,1127.3531494140625,3533.605224609375,1247.6973876953125,69.3720703125,120.34423828125,9.0,traffic light
129,3498.667236328125,1119.428466796875,3569.876953125,1238.3731689453125,71.209716796875,118.9447021484375,9.0,traffic light
129,1928.1611328125,754.5999755859375,2124.8056640625,830.4459228515625,196.64453125,75.845947265625,9.0,traffic light
129,2058.09912109375,759.49951171875,2129.150634765625,897.6492919921875,71.051513671875,138.1497802734375,9.0,traffic light
130,3536.9091796875,1111.3067626953125,3622.67724609375,1289.54443359375,85.76806640625,178.2376708984375,9.0,traffic light
130,1933.4249267578125,735.2396850585938,2131.0322265625,810.2162475585938,197.6072998046875,74.9765625,9.0,traffic light
130,1483.3060302734375,1030.281005859375,1539.932861328125,1170.89794921875,56.6268310546875,140.616943359375,9.0,traffic light
130,2061.150146484375,743.1969604492188,2133.56591796875,882.74658203125,72.415771484375,139.54962158203125,9.0,traffic light
131,3576.356689453125,1098.56396484375,3664.423095703125,1221.5328369140625,88.06640625,122.9688720703125,9.0,traffic light
131,1932.7353515625,716.6847534179688,2136.151123046875,795.1963500976562,203.415771484375,78.5115966796875,9.0,traffic light
131,3063.371337890625,1362.0982666015625,3838.250244140625,2138.259521484375,774.87890625,776.1612548828125,0.0,person
132,1932.6478271484375,695.6282958984375,2142.526123046875,773.1381225585938,209.8782958984375,77.50982666015625,9.0,traffic light
132,3616.80908203125,1082.8326416015625,3709.0283203125,1226.1441650390625,92.21923828125,143.3115234375,9.0,traffic light
132,2068.7255859375,769.0142822265625,2137.62890625,846.8463745117188,68.9033203125,77.83209228515625,9.0,traffic light
133,3660.209716796875,1070.5535888671875,3759.44482421875,1215.6475830078125,99.235107421875,145.093994140625,9.0,traffic light
133,2072.38525390625,675.64501953125,2146.92626953125,828.7322387695312,74.541015625,153.08721923828125,9.0,traffic light
133,1931.958251953125,672.5283813476562,2145.422119140625,753.4716796875,213.4638671875,80.94329833984375,9.0,traffic light
133,3065.1884765625,1342.207275390625,3838.360107421875,2137.415283203125,773.171630859375,795.2080078125,0.0,person
133,1464.927001953125,972.7938232421875,1548.52783203125,1150.4727783203125,83.600830078125,177.678955078125,9.0,traffic light
134,3704.947265625,1056.8387451171875,3804.380859375,1195.1561279296875,99.43359375,138.3173828125,9.0,traffic light
134,1443.6285400390625,976.2301635742188,1488.46630859375,1102.45849609375,44.8377685546875,126.22833251953125,9.0,traffic light
134,1928.34521484375,648.7734985351562,2149.09521484375,737.0504150390625,220.75,88.27691650390625,9.0,traffic light
134,2072.79736328125,653.89697265625,2152.449462890625,810.3179321289062,79.652099609375,156.42095947265625,9.0,traffic light
135,1931.8531494140625,625.0140991210938,2160.259521484375,712.4100952148438,228.4063720703125,87.39599609375,9.0,traffic light
135,3755.981689453125,1040.5328369140625,3838.864013671875,1179.0997314453125,82.88232421875,138.56689453125,9.0,traffic light
135,1928.419189453125,626.9418334960938,2159.258056640625,793.5736694335938,230.8388671875,166.6318359375,9.0,traffic light
136,1929.862548828125,599.6051025390625,2162.107666015625,689.9354248046875,232.2451171875,90.330322265625,9.0,traffic light
136,2083.341064453125,604.9105834960938,2162.909912109375,768.7984008789062,79.56884765625,163.8878173828125,9.0,traffic light
136,3807.484130859375,1037.89794921875,3838.566650390625,1178.81298828125,31.08251953125,140.9150390625,9.0,traffic light
137,1930.9244384765625,572.1328735351562,2168.266357421875,663.7991333007812,237.3419189453125,91.666259765625,9.0,traffic light
137,2085.52294921875,574.5604248046875,2170.32861328125,749.6235961914062,84.8056640625,175.06317138671875,9.0,traffic light
138,1929.75048828125,545.0610961914062,2178.421142578125,642.1058349609375,248.670654296875,97.04473876953125,9.0,traffic light
138,2089.447265625,551.4893798828125,2178.93310546875,724.5355224609375,89.48583984375,173.046142578125,9.0,traffic light
139,2096.16552734375,518.320556640625,2185.463134765625,701.21435546875,89.297607421875,182.893798828125,9.0,traffic light
139,1932.7529296875,515.4710693359375,2121.7822265625,612.2289428710938,189.029296875,96.75787353515625,9.0,traffic light
140,2100.610107421875,487.5531921386719,2194.2744140625,676.03369140625,93.664306640625,188.48049926757812,9.0,traffic light
140,1929.462158203125,484.0080871582031,2022.81298828125,578.727783203125,93.350830078125,94.71969604492188,9.0,traffic light
140,1928.4202880859375,484.32989501953125,2107.071044921875,585.5717163085938,178.6507568359375,101.2418212890625,9.0,traffic light
140,1334.4864501953125,860.309326171875,1409.6162109375,1022.3302001953125,75.1297607421875,162.0208740234375,9.0,traffic light
141,2106.768310546875,452.1124267578125,2201.939208984375,647.8206787109375,95.1708984375,195.708251953125,9.0,traffic light
141,1930.5047607421875,448.6697692871094,2117.95263671875,557.32177734375,187.4478759765625,108.65200805664062,9.0,traffic light
142,2113.3271484375,417.60589599609375,2210.051513671875,618.46142578125,96.724365234375,200.85552978515625,9.0,traffic light
142,1933.3623046875,415.27288818359375,2118.88427734375,522.1448364257812,185.52197265625,106.8719482421875,9.0,traffic light
142,1294.9156494140625,805.9744262695312,1368.181640625,966.8908081054688,73.2659912109375,160.9163818359375,9.0,traffic light
143,2118.079345703125,377.48486328125,2219.563720703125,588.7089233398438,101.484375,211.22406005859375,9.0,traffic light
143,1928.364013671875,376.2679138183594,2119.828857421875,489.3123779296875,191.46484375,113.04446411132812,9.0,traffic light
143,1290.0089111328125,787.0922241210938,1353.322021484375,953.0304565429688,63.3131103515625,165.938232421875,9.0,traffic light
144,2125.17626953125,335.843994140625,2230.656982421875,555.1080322265625,105.480712890625,219.2640380859375,9.0,traffic light
144,1929.968017578125,332.2956848144531,2128.95166015625,452.1363830566406,198.983642578125,119.8406982421875,9.0,traffic light
144,1271.3499755859375,761.3001708984375,1330.31884765625,930.7098999023438,58.9688720703125,169.40972900390625,9.0,traffic light
145,2128.3662109375,292.17291259765625,2240.33740234375,520.1560668945312,111.97119140625,227.983154296875,9.0,traffic light
145,1233.981201171875,727.0091552734375,1308.1334228515625,908.5598754882812,74.1522216796875,181.55072021484375,9.0,traffic light
145,1931.4228515625,288.1441955566406,2238.982177734375,415.7229309082031,307.559326171875,127.5787353515625,9.0,traffic light
145,1932.93017578125,288.9302673339844,2141.523193359375,413.6484375,208.593017578125,124.71817016601562,9.0,traffic light
146,1932.548583984375,241.9438018798828,2145.61474609375,370.8858947753906,213.066162109375,128.9420928955078,9.0,traffic light
146,2140.192626953125,245.6830596923828,2254.192626953125,478.72174072265625,114.0,233.03868103027344,9.0,traffic light
146,1181.265869140625,692.121826171875,1283.4273681640625,888.6368408203125,102.1614990234375,196.5150146484375,9.0,traffic light
147,2148.096923828125,193.88095092773438,2266.056884765625,437.44189453125,117.9599609375,243.56094360351562,9.0,traffic light
147,1148.6170654296875,644.2947387695312,1259.377197265625,886.6882934570312,110.7601318359375,242.3935546875,9.0,traffic light
147,1935.2469482421875,189.55572509765625,2154.245361328125,323.9669494628906,218.9984130859375,134.41122436523438,9.0,traffic light
147,1934.2078857421875,187.42236328125,2265.016845703125,437.0701904296875,330.8089599609375,249.6478271484375,9.0,traffic light
147,1933.537353515625,188.36338806152344,2262.18310546875,324.68841552734375,328.645751953125,136.3250274658203,9.0,traffic light
148,1111.3681640625,602.6054077148438,1226.797607421875,858.4793701171875,115.429443359375,255.87396240234375,9.0,traffic light
148,2155.56982421875,135.77792358398438,2280.40673828125,395.244873046875,124.8369140625,259.4669494628906,9.0,traffic light
148,1137.2127685546875,614.0527954101562,1227.54638671875,837.0201416015625,90.3336181640625,222.96734619140625,9.0,traffic light
148,1934.5782470703125,131.381103515625,2277.576416015625,277.3304443359375,342.9981689453125,145.9493408203125,9.0,traffic light
148,1935.5665283203125,135.3518524169922,2174.740234375,277.6727600097656,239.1737060546875,142.32090759277344,9.0,traffic light
149,1071.758056640625,556.4013061523438,1198.8878173828125,801.5831909179688,127.1297607421875,245.181884765625,9.0,traffic light
149,2166.498046875,80.44034576416016,2293.298828125,344.8626708984375,126.80078125,264.4223327636719,9.0,traffic light
149,1936.304443359375,71.88299560546875,2287.320068359375,227.59190368652344,351.015625,155.7089080810547,9.0,traffic light
149,1935.932861328125,69.63240051269531,2296.143310546875,344.437255859375,360.21044921875,274.80487060546875,9.0,traffic light
150,1026.1676025390625,497.2652893066406,1163.5521240234375,762.135009765625,137.384521484375,264.8697204589844,9.0,traffic light
150,2176.7373046875,14.594226837158203,2310.1142578125,289.8132019042969,133.376953125,275.2189636230469,9.0,traffic light
150,1934.85498046875,8.171178817749023,2182.951416015625,174.1903839111328,248.096435546875,166.0192108154297,9.0,traffic light
151,978.4667358398438,446.0774230957031,1129.0277099609375,720.7030029296875,150.56097412109375,274.6255798339844,9.0,traffic light
151,2187.6689453125,2.6898422241210938,2330.540283203125,234.30877685546875,142.871337890625,231.61892700195312,9.0,traffic light
151,1933.7945556640625,0.0,2214.17431640625,114.19819641113281,280.3797607421875,114.19819641113281,9.0,traffic light
